63,115,115,146,177,104,146,177,230,323,397,230,323,386,63,63,73,73,0,
73,104,115,146,177,104,146,167,230,323,397,230,323,386,63,63,73,73,0,
73,104,115,146,177,104,146,167,230,323,397,230,323,386,63,63,73,73,0,
73,104,115,146,167,104,136,167,230,313,386,230,323,386,63,63,73,73,0,
73,115,115,146,167,104,136,157,230,323,397,230,313,386,73,63,73,73,0,
73,115,115,146,167,115,136,157,230,323,386,230,323,386,73,73,83,73,0,
83,115,115,146,167,115,136,157,230,323,397,230,323,397,73,73,83,83,0,
83,115,125,146,157,115,136,157,240,313,397,240,323,386,83,73,83,83,0,
94,125,125,157,146,115,136,146,240,313,397,240,323,386,83,83,94,83,0,
94,125,136,157,146,125,136,146,240,313,397,240,323,397,94,83,94,94,0,
104,125,136,157,157,125,146,0,240,323,397,240,323,397,94,94,104,94,0,
115,136,136,167,0,136,146,0,240,323,397,240,323,386,104,104,104,104,0,
115,136,136,167,0,136,146,0,250,323,397,250,323,386,104,104,115,115,0,
125,146,146,167,157,146,157,0,250,323,397,250,323,386,115,115,115,115,0,
125,146,157,167,167,146,157,0,250,323,397,250,323,386,125,125,125,125,0,
136,157,157,177,167,157,167,167,250,323,397,250,323,386,125,125,125,125,0,
146,157,167,177,177,157,167,177,261,323,397,250,323,386,136,136,136,136,0,
146,167,167,177,177,167,177,177,261,323,397,261,323,386,146,136,146,136,0,
157,167,167,188,177,167,177,177,261,323,397,261,323,386,146,146,146,146,0,
157,177,177,188,188,167,177,177,261,323,397,261,323,386,157,157,157,146,0,
167,177,177,188,188,177,188,188,271,323,397,261,323,386,157,157,157,157,0,
167,188,188,188,188,177,188,188,271,323,397,271,323,386,167,167,167,157,0,
177,188,198,198,198,188,188,188,271,323,397,271,334,386,167,167,167,167,0,
177,188,198,198,198,188,188,198,271,323,397,271,334,386,167,167,177,167,0,
177,198,198,209,198,188,198,209,282,323,397,271,334,386,177,167,177,167,0,
188,198,198,209,198,188,198,209,282,323,397,271,334,386,177,177,177,167,0,
188,198,198,209,209,198,209,219,282,323,397,282,334,386,177,177,177,177,0,
188,198,209,209,209,198,209,219,282,323,397,282,334,386,177,177,177,177,0,
198,198,198,219,209,198,209,219,282,323,397,282,334,386,188,177,188,177,0,
188,198,209,219,219,198,209,219,282,323,397,282,334,386,188,177,177,177,0,
188,198,209,219,219,198,209,219,282,334,397,282,334,386,188,188,188,177,0,
188,198,209,219,219,198,209,219,282,334,397,282,334,386,188,188,188,177,0,
188,198,209,219,219,198,209,219,282,334,397,282,334,397,188,188,177,177,0,
188,198,209,219,219,198,209,219,282,334,397,282,334,386,188,188,188,177,0,
188,198,209,219,0,198,209,219,282,323,397,282,334,386,188,188,188,177,0,
188,198,209,219,209,198,209,219,282,323,397,282,334,386,177,177,177,177,0,
188,198,198,219,209,198,209,209,282,323,397,282,323,386,177,177,177,177,0,
188,198,209,219,209,198,209,209,282,323,397,282,323,386,177,177,177,177,0,
188,198,198,209,0,198,209,209,282,323,397,282,334,386,177,177,177,177,0,
188,198,198,209,209,188,209,209,282,323,397,282,323,386,177,177,177,177,0,
177,198,198,209,0,188,209,198,282,323,397,282,323,386,177,167,177,167,0,
177,188,198,209,198,188,198,198,282,323,397,271,323,386,167,167,167,167,0,
177,188,188,209,198,188,198,198,271,323,397,271,323,386,167,167,167,167,0,
167,188,188,198,209,188,198,198,271,323,397,271,323,386,157,157,167,157,0,
167,177,188,209,0,177,198,198,271,323,397,271,323,386,157,157,157,157,0,
167,177,177,209,0,177,188,0,271,323,397,271,323,386,157,157,157,157,0,
157,177,177,198,209,167,188,198,271,323,397,261,323,386,146,146,146,146,0,
157,167,177,188,198,167,188,198,261,323,386,261,323,386,146,146,146,146,0,
146,167,167,188,209,167,177,198,261,323,397,261,323,386,136,136,136,136,0,
136,157,167,188,209,157,177,198,261,323,397,261,323,386,136,125,136,136,0,
136,157,167,177,209,157,177,198,261,323,397,261,323,386,125,125,125,125,0,
125,146,157,177,209,146,167,198,250,313,397,250,323,386,115,115,125,125,0,
115,146,157,177,209,146,167,198,250,313,397,250,323,386,115,115,115,115,0,
115,146,146,167,209,136,167,198,250,313,397,250,313,386,104,104,115,104,0,
104,136,146,167,209,136,167,198,240,313,397,250,313,386,104,104,104,104,0,
104,136,136,167,209,136,167,198,240,313,397,240,313,386,94,94,104,104,0,
94,136,136,167,209,125,167,198,240,313,397,240,313,386,83,83,94,94,0,
94,125,136,167,209,125,167,198,240,313,397,240,313,386,83,83,94,94,0,
83,125,125,167,219,125,167,209,240,313,397,240,313,386,83,83,94,83,0,
83,125,125,167,219,125,167,209,240,313,397,240,313,386,73,73,83,83,0,
83,125,125,167,219,115,167,209,240,323,386,240,313,386,73,73,83,83,0,
73,115,125,167,219,115,167,219,240,313,397,240,313,386,73,73,83,73,0,
73,115,115,167,219,115,167,219,230,323,397,240,313,386,73,73,73,73,0,
73,115,115,167,219,115,167,219,230,313,397,240,313,386,63,63,73,73,0,
73,115,115,167,219,115,167,219,230,313,397,230,313,386,63,63,73,73,0,
73,115,115,167,219,115,167,219,230,313,397,230,313,386,63,63,73,73,0,
73,115,115,167,230,115,167,219,230,323,397,230,323,386,63,63,73,73,0,
63,115,115,167,230,115,167,219,230,313,386,230,323,386,63,63,73,73,0,
63,115,115,167,230,115,167,219,230,323,397,230,313,386,63,63,73,73,0,
63,115,115,167,230,115,167,219,230,313,397,240,313,386,63,63,73,73,0,
63,115,115,167,230,115,167,219,240,313,397,240,313,386,63,63,73,73,0,
