94,115,125,157,115,115,157,177,209,261,334,198,230,282,83,83,94,0,0,
94,115,115,157,115,115,157,188,209,261,334,198,240,292,83,83,83,0,0,
94,115,115,157,125,115,157,188,209,261,334,198,250,303,83,83,83,0,0,
94,115,115,167,115,115,146,188,209,261,334,198,250,313,83,83,83,0,0,
94,104,125,167,115,115,146,177,209,271,334,125,0,0,83,83,83,0,0,
83,115,115,167,125,115,146,177,209,271,334,209,261,323,83,0,83,0,0,
83,115,125,167,146,115,146,177,209,271,334,209,271,323,83,0,83,0,0,
83,115,125,167,157,115,157,177,209,271,334,209,271,334,83,0,83,0,0,
83,125,125,167,167,115,167,177,209,271,334,209,271,334,83,0,83,0,0,
83,125,125,167,177,115,167,167,209,271,334,209,282,334,83,83,83,83,0,
83,125,125,157,188,115,157,167,219,271,334,219,282,334,83,83,94,83,0,
83,125,125,167,198,115,157,157,209,271,334,209,282,334,83,83,94,83,0,
83,125,125,157,209,115,146,146,209,271,334,209,282,334,83,83,94,83,0,
83,125,125,157,209,115,157,146,209,271,323,209,282,334,83,83,83,83,0,
83,115,125,157,209,115,157,125,209,271,313,209,271,0,83,83,83,83,0,
83,115,125,157,209,115,146,115,209,271,334,219,282,334,83,83,83,83,0,
83,115,115,157,198,115,146,115,209,271,334,209,282,334,83,83,83,83,0,
94,115,115,157,198,115,136,94,209,271,334,209,271,334,83,83,83,83,0,
83,115,115,146,198,115,136,94,198,261,323,209,271,334,83,83,83,83,0,
83,115,115,146,188,115,125,83,198,261,323,209,271,334,83,83,83,83,0,
94,115,115,146,188,115,125,0,198,261,313,209,271,334,83,83,0,94,0,
94,115,115,146,188,115,136,125,198,250,292,209,271,344,83,83,0,94,0,
94,115,115,146,188,115,136,125,198,250,303,198,271,334,83,83,0,94,0,
94,115,115,146,188,115,136,125,198,240,292,198,261,334,83,83,0,94,0,
94,125,115,146,188,125,136,0,198,261,334,198,250,282,83,94,0,94,0,
94,125,115,146,188,136,146,125,209,261,334,198,250,282,83,94,0,94,0,
94,115,115,146,188,125,146,125,198,250,334,198,250,334,0,94,0,94,0,
94,115,115,146,188,125,146,125,188,230,261,188,230,334,0,94,0,94,0,
94,115,115,157,188,125,157,125,188,230,250,198,250,334,0,94,0,94,0,
94,125,125,157,188,125,157,125,198,240,344,198,261,334,0,94,0,94,0,
94,125,115,157,188,125,157,125,198,250,344,198,261,334,0,94,0,94,0,
94,125,125,157,188,125,157,125,188,240,261,198,250,334,0,94,0,94,0,
94,125,125,157,177,125,167,125,198,240,334,198,250,334,0,94,0,94,0,
94,125,115,167,188,125,167,125,198,240,271,209,261,334,0,94,0,94,0,
94,125,115,157,188,125,157,125,198,230,271,198,261,334,83,83,0,94,0,
94,125,115,157,188,125,157,125,198,230,282,198,261,334,83,83,0,94,0,
83,115,115,157,188,125,157,125,188,230,282,198,261,334,0,83,0,94,0,
83,115,115,157,188,125,157,115,198,240,292,198,261,334,0,83,0,83,0,
83,115,115,157,188,125,167,146,198,250,303,209,261,334,0,83,0,83,0,
83,115,115,157,188,115,157,0,198,250,303,209,271,334,0,73,0,83,0,
83,115,115,146,198,115,157,136,198,261,313,209,271,334,0,73,0,83,0,
83,115,115,157,188,115,157,136,209,261,323,209,271,334,73,73,0,83,0,
83,115,115,157,198,115,157,146,209,271,334,209,271,334,0,73,0,83,0,
83,115,115,157,198,115,157,157,209,271,334,209,271,334,73,73,83,83,0,
83,115,115,157,198,115,157,167,209,271,334,209,271,334,0,83,83,83,0,
83,125,115,157,198,115,157,177,209,271,334,209,271,334,83,83,83,83,0,
83,125,115,157,198,125,157,188,209,271,323,219,271,323,73,83,83,83,0,
83,115,115,157,198,115,157,198,209,271,313,209,271,323,0,83,83,83,0,
83,115,115,157,198,115,157,198,209,271,0,209,271,323,83,83,83,83,0,
